"","Well","Tag","DateTime","Value"
"1","KU 12-17","press","2023-01-08 00:00:00.0000000",-9.6085205078125
"2","KU 12-17","press","2023-01-08 00:00:04.0780000",-9.6085205078125
"3","KU 12-17","press","2023-01-08 00:01:05.0280000",-9.6085205078125
"4","KU 12-17","press","2023-01-08 00:01:39.0410000",-9.6085205078125
"5","KU 12-17","press","2023-01-08 00:02:20.0700000",-9.66748046875
"6","KU 12-17","press","2023-01-08 00:02:35.0690000",-9.6085205078125
"7","KU 12-17","press","2023-01-08 00:03:18.5200000",-9.6085205078125
"8","KU 12-17","press","2023-01-08 00:03:38.4560000",-9.6085205078125
"9","KU 12-17","press","2023-01-08 00:04:17.1570000",-9.6085205078125
"10","KU 12-17","press","2023-01-08 00:04:56.4520000",-9.66748046875
"11","KU 12-17","press","2023-01-08 00:05:03.0920000",-9.6085205078125
"12","KU 12-17","press","2023-01-08 00:05:58.0730000",-9.6085205078125
"13","KU 12-17","press","2023-01-08 00:06:13.0730000",-9.6085205078125
"14","KU 12-17","press","2023-01-08 00:06:50.0390000",-9.6085205078125
"15","KU 12-17","press","2023-01-08 00:07:06.4450000",-9.6085205078125
"16","KU 12-17","press","2023-01-08 00:07:38.0050000",-9.6085205078125
"17","KU 12-17","press","2023-01-08 00:08:18.0340000",-9.6085205078125
"18","KU 12-17","press","2023-01-08 00:08:54.0160000",-9.6085205078125
"19","KU 12-17","press","2023-01-08 00:09:14.0150000",-9.6085205078125
"20","KU 12-17","press","2023-01-08 00:09:45.5450000",-9.6085205078125
"21","KU 12-17","press","2023-01-08 00:10:05.0910000",-9.6085205078125
"22","KU 12-17","press","2023-01-08 00:11:24.8520000",-9.6085205078125
"23","KU 12-17","press","2023-01-08 00:11:41.9600000",-9.6085205078125
"24","KU 12-17","press","2023-01-08 00:12:12.9740000",-9.6085205078125
"25","KU 12-17","press","2023-01-08 00:12:41.5030000",-9.6085205078125
"26","KU 12-17","press","2023-01-08 00:13:28.9070000",-9.5496826171875
