"","Well","Tag","DateTime","Value"
"1","KU 12-17","press","2021-03-19 00:00:00.0000000",1379.07446289062
"2","KU 12-17","press","2021-03-19 00:00:03.7630000",1377.60229492188
"3","KU 12-17","press","2021-03-19 00:00:33.7610000",1376.4833984375
"4","KU 12-17","press","2021-03-19 00:01:03.7590000",1375.12902832031
"5","KU 12-17","press","2021-03-19 00:01:38.7730000",1373.42126464844
"6","KU 12-17","press","2021-03-19 00:02:03.7710000",1372.47912597656
"7","KU 12-17","press","2021-03-19 00:02:33.7700000",1371.18359375
"8","KU 12-17","press","2021-03-19 00:03:03.7680000",1370.06469726562
"9","KU 12-17","press","2021-03-19 00:03:33.7820000",1368.94580078125
"10","KU 12-17","press","2021-03-19 00:04:08.7640000",1367.23803710938
"11","KU 12-17","press","2021-03-19 00:04:33.7630000",1366.2958984375
"12","KU 12-17","press","2021-03-19 00:05:03.7610000",1365.1181640625
"13","KU 12-17","press","2021-03-19 00:05:33.7750000",1363.70483398438
"14","KU 12-17","press","2021-03-19 00:06:03.7570000",1362.5859375
"15","KU 12-17","press","2021-03-19 00:06:33.7560000",1361.408203125
"16","KU 12-17","press","2021-03-19 00:07:03.7850000",1360.11279296875
"17","KU 12-17","press","2021-03-19 00:07:33.7830000",1358.99389648438
"18","KU 12-17","press","2021-03-19 00:08:03.7820000",1357.69836425781
"19","KU 12-17","press","2021-03-19 00:08:33.7640000",1356.57946777344
"20","KU 12-17","press","2021-03-19 00:09:03.7780000",1355.22509765625
"21","KU 12-17","press","2021-03-19 00:09:33.7610000",1354.10620117188
"22","KU 12-17","press","2021-03-19 00:10:03.7750000",1352.9873046875
"23","KU 12-17","press","2021-03-19 00:10:33.7570000",1351.63293457031
"24","KU 12-17","press","2021-03-19 00:11:03.7710000",1350.57299804688
"25","KU 12-17","press","2021-03-19 00:11:33.7850000",1349.4541015625
"26","KU 12-17","press","2021-03-19 00:12:03.7680000",1347.92309570312
"27","KU 12-17","press","2021-03-19 00:12:33.7660000",1346.92199707031
"28","KU 12-17","press","2021-03-19 00:13:03.7640000",1345.68530273438
"29","KU 12-17","press","2021-03-19 00:13:33.7620000",1344.33093261719
"30","KU 12-17","press","2021-03-19 00:14:03.7610000",1343.21203613281
"31","KU 12-17","press","2021-03-19 00:14:33.7590000",1342.15209960938
"32","KU 12-17","press","2021-03-19 00:15:03.7570000",1340.85656738281
"33","KU 12-17","press","2021-03-19 00:15:33.7550000",1339.73767089844
"34","KU 12-17","press","2021-03-19 00:16:03.7690000",1338.55993652344
"35","KU 12-17","press","2021-03-19 00:16:33.7680000",1337.20556640625
"36","KU 12-17","press","2021-03-19 00:17:03.7660000",1336.1455078125
