"","Well","Tag","DateTime","Value"
"1","KU 12-17","press","2015-01-10 00:00:00.0000000",1624.576171875
"2","KU 12-17","press","2015-01-10 00:00:03.6340000",1624.22277832031
"3","KU 12-17","press","2015-01-10 00:00:33.6190000",1623.810546875
"4","KU 12-17","press","2015-01-10 00:01:08.6500000",1623.63391113281
"5","KU 12-17","press","2015-01-10 00:01:48.6360000",1623.2216796875
"6","KU 12-17","press","2015-01-10 00:02:13.6200000",1622.86840820312
"7","KU 12-17","press","2015-01-10 00:02:33.6210000",1622.6328125
"8","KU 12-17","press","2015-01-10 00:03:03.6210000",1622.39721679688
"9","KU 12-17","press","2015-01-10 00:03:33.6220000",1622.16174316406
"10","KU 12-17","press","2015-01-10 00:04:03.6230000",1621.63171386719
"11","KU 12-17","press","2015-01-10 00:04:33.6080000",1621.27844238281
"12","KU 12-17","press","2015-01-10 00:05:03.6240000",1621.10180664062
"13","KU 12-17","press","2015-01-10 00:05:33.6240000",1620.74841308594
"14","KU 12-17","press","2015-01-10 00:06:03.6400000",1620.51293945312
"15","KU 12-17","press","2015-01-10 00:06:43.6410000",1620.21850585938
"16","KU 12-17","press","2015-01-10 00:07:03.6420000",1619.74731445312
"17","KU 12-17","press","2015-01-10 00:07:33.6110000",1619.39404296875
"18","KU 12-17","press","2015-01-10 00:08:03.6430000",1619.099609375
"19","KU 12-17","press","2015-01-10 00:08:33.6590000",1618.68737792969
"20","KU 12-17","press","2015-01-10 00:09:18.6440000",1618.39294433594
"21","KU 12-17","press","2015-01-10 00:09:33.6290000",1618.15734863281
"22","KU 12-17","press","2015-01-10 00:10:03.6290000",1617.7451171875
"23","KU 12-17","press","2015-01-10 00:10:33.6460000",1617.50964355469
"24","KU 12-17","press","2015-01-10 00:11:03.6460000",1617.03857421875
"25","KU 12-17","press","2015-01-10 00:11:48.6310000",1616.62634277344
"26","KU 12-17","press","2015-01-10 00:12:03.6470000",1616.44970703125
"27","KU 12-17","press","2015-01-10 00:12:38.6170000",1616.09631347656
"28","KU 12-17","press","2015-01-10 00:13:03.6330000",1615.62524414062
"29","KU 12-17","press","2015-01-10 00:13:38.6180000",1615.33081054688
"30","KU 12-17","press","2015-01-10 00:14:08.6340000",1615.15405273438
"31","KU 12-17","press","2015-01-10 00:14:48.6350000",1614.74194335938
"32","KU 12-17","press","2015-01-10 00:15:03.6510000",1614.38854980469
"33","KU 12-17","press","2015-01-10 00:15:43.6360000",1614.03527832031
"34","KU 12-17","press","2015-01-10 00:16:03.6360000",1613.85864257812
"35","KU 12-17","press","2015-01-10 00:16:38.6680000",1613.44641113281
"36","KU 12-17","press","2015-01-10 00:17:13.6380000",1612.97534179688
"37","KU 12-17","press","2015-01-10 00:17:43.6380000",1612.91638183594
"38","KU 12-17","press","2015-01-10 00:18:03.6230000",1612.68090820312
"39","KU 12-17","press","2015-01-10 00:18:33.6390000",1612.15087890625
"40","KU 12-17","press","2015-01-10 00:19:08.6240000",1611.73864746094
"41","KU 12-17","press","2015-01-10 00:19:33.6560000",1611.38525390625
"42","KU 12-17","press","2015-01-10 00:20:08.6410000",1611.14978027344
"43","KU 12-17","press","2015-01-10 00:20:53.6730000",1610.61975097656
"44","KU 12-17","press","2015-01-10 00:21:03.6420000",1610.38427734375
"45","KU 12-17","press","2015-01-10 00:21:38.6270000",1610.03088378906
"46","KU 12-17","press","2015-01-10 00:22:13.6430000",1609.67761230469
"47","KU 12-17","press","2015-01-10 00:22:38.6750000",1609.55981445312
"48","KU 12-17","press","2015-01-10 00:23:03.6760000",1609.38317871094
"49","KU 12-17","press","2015-01-10 00:23:38.6610000",1608.97094726562
"50","KU 12-17","press","2015-01-10 00:24:13.6460000",1608.49987792969
"51","KU 12-17","press","2015-01-10 00:24:38.6620000",1608.20544433594
"52","KU 12-17","press","2015-01-10 00:25:08.6620000",1608.02880859375
"53","KU 12-17","press","2015-01-10 00:25:33.6470000",1607.61657714844
"54","KU 12-17","press","2015-01-10 00:26:03.6480000",1607.1455078125
"55","KU 12-17","press","2015-01-10 00:26:33.6480000",1606.79211425781
"56","KU 12-17","press","2015-01-10 00:27:08.6340000",1606.55651855469
"57","KU 12-17","press","2015-01-10 00:27:33.6500000",1606.08544921875
"58","KU 12-17","press","2015-01-10 00:28:08.6500000",1605.73217773438
"59","KU 12-17","press","2015-01-10 00:28:53.6360000",1605.37878417969
"60","KU 12-17","press","2015-01-10 00:29:08.6360000",1605.2021484375
"61","KU 12-17","press","2015-01-10 00:29:48.6520000",1604.84887695312
"62","KU 12-17","press","2015-01-10 00:30:08.6530000",1604.55444335938
"63","KU 12-17","press","2015-01-10 00:30:33.6530000",1604.31884765625
"64","KU 12-17","press","2015-01-10 00:31:03.6690000",1604.08325195312
"65","KU 12-17","press","2015-01-10 00:31:38.6390000",1603.72998046875
"66","KU 12-17","press","2015-01-10 00:32:03.6390000",1603.31774902344
"67","KU 12-17","press","2015-01-10 00:32:38.6550000",1602.90551757812
"68","KU 12-17","press","2015-01-10 00:33:03.6560000",1602.55224609375
"69","KU 12-17","press","2015-01-10 00:33:38.6570000",1602.31665039062
"70","KU 12-17","press","2015-01-10 00:34:18.6730000",1601.84558105469
"71","KU 12-17","press","2015-01-10 00:34:33.6420000",1601.60998535156
"72","KU 12-17","press","2015-01-10 00:35:23.6590000",1601.13891601562
"73","KU 12-17","press","2015-01-10 00:35:43.6430000",1600.9033203125
"74","KU 12-17","press","2015-01-10 00:36:08.6440000",1600.72668457031
"75","KU 12-17","press","2015-01-10 00:36:48.6760000",1600.19677734375
"76","KU 12-17","press","2015-01-10 00:37:03.6610000",1600.02001953125
"77","KU 12-17","press","2015-01-10 00:37:33.6770000",1599.7255859375
"78","KU 12-17","press","2015-01-10 00:38:08.6620000",1599.43115234375
"79","KU 12-17","press","2015-01-10 00:38:33.6470000",1599.19555664062
"80","KU 12-17","press","2015-01-10 00:39:03.6630000",1598.72448730469
"81","KU 12-17","press","2015-01-10 00:39:53.6480000",1598.25341796875
"82","KU 12-17","press","2015-01-10 00:40:03.6480000",1598.07678222656
"83","KU 12-17","press","2015-01-10 00:40:38.6650000",1597.60571289062
"84","KU 12-17","press","2015-01-10 00:41:03.6960000",1597.3701171875
"85","KU 12-17","press","2015-01-10 00:41:33.6810000",1596.89904785156
"86","KU 12-17","press","2015-01-10 00:42:03.6660000",1596.66345214844
"87","KU 12-17","press","2015-01-10 00:42:33.6670000",1596.42797851562
"88","KU 12-17","press","2015-01-10 00:43:13.6520000",1596.01574707031
"89","KU 12-17","press","2015-01-10 00:43:33.6520000",1595.66235351562
"90","KU 12-17","press","2015-01-10 00:44:03.6840000",1595.48571777344
"91","KU 12-17","press","2015-01-10 00:44:43.6850000",1595.07348632812
"92","KU 12-17","press","2015-01-10 00:45:03.6850000",1594.66137695312
"93","KU 12-17","press","2015-01-10 00:45:33.6700000",1594.48461914062
"94","KU 12-17","press","2015-01-10 00:46:03.6870000",1594.13134765625
"95","KU 12-17","press","2015-01-10 00:46:53.6720000",1593.77795410156
"96","KU 12-17","press","2015-01-10 00:47:08.6720000",1593.248046875
"97","KU 12-17","press","2015-01-10 00:47:38.6730000",1593.0712890625
"98","KU 12-17","press","2015-01-10 00:48:03.6890000",1592.60021972656
"99","KU 12-17","press","2015-01-10 00:48:33.6740000",1592.36474609375
"100","KU 12-17","press","2015-01-10 00:49:08.6590000",1592.01135253906
"101","KU 12-17","press","2015-01-10 00:49:58.6750000",1591.4814453125
"102","KU 12-17","press","2015-01-10 00:50:03.6910000",1591.42248535156
"103","KU 12-17","press","2015-01-10 00:50:33.6610000",1591.06921386719
"104","KU 12-17","press","2015-01-10 00:51:03.7080000",1590.7158203125
"105","KU 12-17","press","2015-01-10 00:51:33.6770000",1590.42138671875
"106","KU 12-17","press","2015-01-10 00:52:03.6780000",1590.24475097656
"107","KU 12-17","press","2015-01-10 00:52:53.6790000",1589.59692382812
"108","KU 12-17","press","2015-01-10 00:53:13.6950000",1589.47924804688
"109","KU 12-17","press","2015-01-10 00:53:38.6950000",1589.00805664062
"110","KU 12-17","press","2015-01-10 00:54:03.6800000",1588.83142089844
"111","KU 12-17","press","2015-01-10 00:54:33.6960000",1588.53698730469
"112","KU 12-17","press","2015-01-10 00:55:08.6810000",1588.06591796875
"113","KU 12-17","press","2015-01-10 00:55:43.7130000",1587.71264648438
"114","KU 12-17","press","2015-01-10 00:56:18.6830000",1587.35925292969
"115","KU 12-17","press","2015-01-10 00:56:33.6830000",1587.12377929688
