"","Well","Tag","DateTime","Value"
"1","KU 12-17","press","2016-06-23 00:00:00.0000000",1791.46301269531
"2","KU 12-17","press","2016-06-23 00:00:01.4590000",1791.2275390625
"3","KU 12-17","press","2016-06-23 00:00:31.4900000",1791.2275390625
"4","KU 12-17","press","2016-06-23 00:01:11.5510000",1791.16857910156
"5","KU 12-17","press","2016-06-23 00:01:31.5650000",1791.16857910156
"6","KU 12-17","press","2016-06-23 00:02:06.6190000",1790.99194335938
"7","KU 12-17","press","2016-06-23 00:02:51.6880000",1790.81530761719
"8","KU 12-17","press","2016-06-23 00:03:21.7490000",1790.69750976562
"9","KU 12-17","press","2016-06-23 00:03:41.7640000",1790.57971191406
"10","KU 12-17","press","2016-06-23 00:04:01.8100000",1790.69750976562
"11","KU 12-17","press","2016-06-23 00:04:36.8480000",1790.638671875
"12","KU 12-17","press","2016-06-23 00:05:26.9400000",1790.40307617188
"13","KU 12-17","press","2016-06-23 00:05:36.9390000",1790.34423828125
"14","KU 12-17","press","2016-06-23 00:06:17.0160000",1790.22631835938
"15","KU 12-17","press","2016-06-23 00:06:32.0390000",1790.16748046875
"16","KU 12-17","press","2016-06-23 00:07:07.0770000",1790.10864257812
"17","KU 12-17","press","2016-06-23 00:07:32.1150000",1790.0498046875
"18","KU 12-17","press","2016-06-23 00:08:02.1610000",1789.93188476562
"19","KU 12-17","press","2016-06-23 00:08:47.2610000",1789.81420898438
"20","KU 12-17","press","2016-06-23 00:09:22.3300000",1789.69641113281
"21","KU 12-17","press","2016-06-23 00:09:32.3290000",1789.69641113281
"22","KU 12-17","press","2016-06-23 00:10:22.4060000",1789.75537109375
"23","KU 12-17","press","2016-06-23 00:10:32.4210000",1789.69641113281
"24","KU 12-17","press","2016-06-23 00:11:17.4740000",1789.51977539062
"25","KU 12-17","press","2016-06-23 00:11:42.5120000",1789.2841796875
"26","KU 12-17","press","2016-06-23 00:12:07.5660000",1789.40197753906
"27","KU 12-17","press","2016-06-23 00:12:42.6040000",1789.40197753906
"28","KU 12-17","press","2016-06-23 00:13:02.6500000",1789.22534179688
"29","KU 12-17","press","2016-06-23 00:13:32.6960000",1789.10754394531
"30","KU 12-17","press","2016-06-23 00:14:12.7570000",1788.93090820312
"31","KU 12-17","press","2016-06-23 00:14:37.7950000",1788.8720703125
"32","KU 12-17","press","2016-06-23 00:15:12.8480000",1788.75415039062
"33","KU 12-17","press","2016-06-23 00:15:42.8790000",1788.63647460938
"34","KU 12-17","press","2016-06-23 00:16:17.9480000",1788.81311035156
"35","KU 12-17","press","2016-06-23 00:16:37.9620000",1788.57763671875
"36","KU 12-17","press","2016-06-23 00:17:03.0010000",1788.93090820312
"37","KU 12-17","press","2016-06-23 00:17:43.0620000",1788.40087890625
"38","KU 12-17","press","2016-06-23 00:18:03.1080000",1788.283203125
"39","KU 12-17","press","2016-06-23 00:18:48.1770000",1788.34204101562
"40","KU 12-17","press","2016-06-23 00:19:08.1910000",1788.16528320312
"41","KU 12-17","press","2016-06-23 00:19:33.2300000",1788.16528320312
"42","KU 12-17","press","2016-06-23 00:20:03.2750000",1788.04760742188
"43","KU 12-17","press","2016-06-23 00:20:33.3210000",1788.04760742188
"44","KU 12-17","press","2016-06-23 00:21:13.3820000",1787.87084960938
"45","KU 12-17","press","2016-06-23 00:21:43.4440000",1787.63537597656
"46","KU 12-17","press","2016-06-23 00:22:23.5050000",1787.87084960938
"47","KU 12-17","press","2016-06-23 00:22:53.5350000",1787.57641601562
"48","KU 12-17","press","2016-06-23 00:23:08.5730000",1787.28198242188
"49","KU 12-17","press","2016-06-23 00:23:38.6040000",1787.22314453125
"50","KU 12-17","press","2016-06-23 00:24:08.6490000",1787.22314453125
"51","KU 12-17","press","2016-06-23 00:24:33.6880000",1787.04650878906
"52","KU 12-17","press","2016-06-23 00:25:08.7410000",1786.9287109375
"53","KU 12-17","press","2016-06-23 00:25:33.7950000",1786.9287109375
"54","KU 12-17","press","2016-06-23 00:26:08.8480000",1786.81091308594
"55","KU 12-17","press","2016-06-23 00:26:33.8860000",1786.81091308594
"56","KU 12-17","press","2016-06-23 00:27:13.9470000",1786.75207519531
"57","KU 12-17","press","2016-06-23 00:27:38.9860000",1786.69311523438
"58","KU 12-17","press","2016-06-23 00:28:14.0390000",1786.51647949219
"59","KU 12-17","press","2016-06-23 00:28:34.0690000",1786.39868164062
"60","KU 12-17","press","2016-06-23 00:29:29.1530000",1786.33984375
"61","KU 12-17","press","2016-06-23 00:29:44.1610000",1786.33984375
"62","KU 12-17","press","2016-06-23 00:30:04.1910000",1786.22204589844
"63","KU 12-17","press","2016-06-23 00:30:49.2600000",1786.10424804688
"64","KU 12-17","press","2016-06-23 00:31:04.2980000",1785.86865234375
"65","KU 12-17","press","2016-06-23 00:31:54.3750000",1785.92761230469
"66","KU 12-17","press","2016-06-23 00:32:19.4130000",1785.92761230469
"67","KU 12-17","press","2016-06-23 00:32:39.4280000",1785.80981445312
"68","KU 12-17","press","2016-06-23 00:33:09.4740000",1785.7509765625
"69","KU 12-17","press","2016-06-23 00:33:49.5500000",1785.69213867188
"70","KU 12-17","press","2016-06-23 00:34:29.6110000",1785.33874511719
"71","KU 12-17","press","2016-06-23 00:34:44.6340000",1785.33874511719
"72","KU 12-17","press","2016-06-23 00:35:04.6650000",1785.33874511719
"73","KU 12-17","press","2016-06-23 00:35:34.7110000",1785.22094726562
"74","KU 12-17","press","2016-06-23 00:36:19.7790000",1785.04431152344
"75","KU 12-17","press","2016-06-23 00:36:54.8330000",1784.92651367188
"76","KU 12-17","press","2016-06-23 00:37:09.8560000",1784.92651367188
"77","KU 12-17","press","2016-06-23 00:37:39.9010000",1784.80883789062
"78","KU 12-17","press","2016-06-23 00:38:04.9400000",1784.92651367188
"79","KU 12-17","press","2016-06-23 00:38:50.0080000",1784.80883789062
"80","KU 12-17","press","2016-06-23 00:39:05.0160000",1784.51440429688
"81","KU 12-17","press","2016-06-23 00:39:40.0850000",1784.63208007812
"82","KU 12-17","press","2016-06-23 00:40:30.1610000",1784.51440429688
"83","KU 12-17","press","2016-06-23 00:40:35.1690000",1784.33764648438
"84","KU 12-17","press","2016-06-23 00:41:25.2290000",1784.27880859375
"85","KU 12-17","press","2016-06-23 00:41:40.2680000",1784.04321289062
