"","Well","Tag","DateTime","Value"
"1","KU 12-17","press","2024-12-08 00:00:00.0000000",701.928100585938
"2","KU 12-17","press","2024-12-08 00:00:13.3820000",701.869201660156
"3","KU 12-17","press","2024-12-08 00:00:58.3760000",701.869201660156
"4","KU 12-17","press","2024-12-08 00:01:03.3750000",701.574768066406
"5","KU 12-17","press","2024-12-08 00:01:38.3700000",701.574768066406
"6","KU 12-17","press","2024-12-08 00:02:03.3660000",701.45703125
"7","KU 12-17","press","2024-12-08 00:02:38.3600000",701.398071289062
"8","KU 12-17","press","2024-12-08 00:03:13.3550000",701.280334472656
"9","KU 12-17","press","2024-12-08 00:03:53.3490000",701.339233398438
"10","KU 12-17","press","2024-12-08 00:04:08.3470000",701.221435546875
"11","KU 12-17","press","2024-12-08 00:04:38.3580000",701.16259765625
"12","KU 12-17","press","2024-12-08 00:05:03.3540000",700.8681640625
"13","KU 12-17","press","2024-12-08 00:05:48.3470000",700.927001953125
"14","KU 12-17","press","2024-12-08 00:06:03.3450000",700.8681640625
"15","KU 12-17","press","2024-12-08 00:06:43.3390000",700.632568359375
"16","KU 12-17","press","2024-12-08 00:07:18.3330000",700.632568359375
"17","KU 12-17","press","2024-12-08 00:07:33.3310000",700.514770507812
"18","KU 12-17","press","2024-12-08 00:08:28.3230000",700.338134765625
"19","KU 12-17","press","2024-12-08 00:08:33.3220000",700.220336914062
"20","KU 12-17","press","2024-12-08 00:09:08.3320000",700.161499023438
"21","KU 12-17","press","2024-12-08 00:09:38.3270000",699.984802246094
"22","KU 12-17","press","2024-12-08 00:10:13.3220000",699.925903320312
"23","KU 12-17","press","2024-12-08 00:10:33.3190000",699.80810546875
"24","KU 12-17","press","2024-12-08 00:11:08.3140000",699.690368652344
"25","KU 12-17","press","2024-12-08 00:11:48.3080000",699.454833984375
"26","KU 12-17","press","2024-12-08 00:12:03.3050000",699.395935058594
"27","KU 12-17","press","2024-12-08 00:12:43.2990000",699.572631835938
"28","KU 12-17","press","2024-12-08 00:13:23.2930000",699.21923828125
"29","KU 12-17","press","2024-12-08 00:13:33.2910000",699.21923828125
"30","KU 12-17","press","2024-12-08 00:14:18.3000000",699.042602539062
"31","KU 12-17","press","2024-12-08 00:14:38.2970000",698.983764648438
"32","KU 12-17","press","2024-12-08 00:15:08.2920000",699.042602539062
"33","KU 12-17","press","2024-12-08 00:15:43.2870000",698.865966796875
"34","KU 12-17","press","2024-12-08 00:16:23.2810000",698.63037109375
"35","KU 12-17","press","2024-12-08 00:16:33.2790000",698.571533203125
"36","KU 12-17","press","2024-12-08 00:17:08.2740000",698.453735351562
"37","KU 12-17","press","2024-12-08 00:17:33.2700000",698.394836425781
"38","KU 12-17","press","2024-12-08 00:18:18.2790000",698.218200683594
"39","KU 12-17","press","2024-12-08 00:18:33.2770000",698.100402832031
"40","KU 12-17","press","2024-12-08 00:19:03.2720000",697.982666015625
"41","KU 12-17","press","2024-12-08 00:19:33.2670000",697.923706054688
