"","Well","Tag","DateTime","Value"
"1","KU 12-17","press","2016-02-14 00:00:00.0000000",663.533508300781
"2","KU 12-17","press","2016-02-14 00:00:02.0770000",662.296875
"3","KU 12-17","press","2016-02-14 00:00:37.1290000",661.41357421875
"4","KU 12-17","press","2016-02-14 00:01:02.1670000",660.471374511719
"5","KU 12-17","press","2016-02-14 00:01:32.2120000",659.705810546875
"6","KU 12-17","press","2016-02-14 00:02:02.2720000",658.999145507812
"7","KU 12-17","press","2016-02-14 00:02:32.3020000",657.880310058594
"8","KU 12-17","press","2016-02-14 00:03:02.3470000",656.584777832031
"9","KU 12-17","press","2016-02-14 00:03:32.4070000",655.230346679688
"10","KU 12-17","press","2016-02-14 00:04:02.4520000",654.288146972656
"11","KU 12-17","press","2016-02-14 00:04:32.4820000",653.346008300781
"12","KU 12-17","press","2016-02-14 00:05:02.5270000",652.286010742188
"13","KU 12-17","press","2016-02-14 00:05:32.5720000",651.108276367188
"14","KU 12-17","press","2016-02-14 00:06:02.6330000",650.224975585938
"15","KU 12-17","press","2016-02-14 00:06:32.6620000",649.047180175781
"16","KU 12-17","press","2016-02-14 00:07:07.7150000",648.10498046875
"17","KU 12-17","press","2016-02-14 00:07:32.7680000",647.398376464844
"18","KU 12-17","press","2016-02-14 00:08:02.7970000",646.456176757812
"19","KU 12-17","press","2016-02-14 00:08:32.8420000",645.278381347656
"20","KU 12-17","press","2016-02-14 00:09:07.8950000",644.041748046875
"21","KU 12-17","press","2016-02-14 00:09:32.9320000",643.276245117188
"22","KU 12-17","press","2016-02-14 00:10:02.9930000",642.746215820312
"23","KU 12-17","press","2016-02-14 00:10:33.0220000",641.568481445312
"24","KU 12-17","press","2016-02-14 00:11:03.0670000",640.214111328125
"25","KU 12-17","press","2016-02-14 00:11:33.1280000",639.3896484375
"26","KU 12-17","press","2016-02-14 00:12:08.1650000",638.2119140625
"27","KU 12-17","press","2016-02-14 00:12:33.2180000",637.446350097656
"28","KU 12-17","press","2016-02-14 00:13:03.2630000",636.386413574219
"29","KU 12-17","press","2016-02-14 00:13:33.3080000",635.444213867188
"30","KU 12-17","press","2016-02-14 00:14:03.3530000",634.443115234375
"31","KU 12-17","press","2016-02-14 00:14:33.3980000",633.500915527344
"32","KU 12-17","press","2016-02-14 00:15:03.4590000",632.735412597656
"33","KU 12-17","press","2016-02-14 00:15:33.4720000",631.969848632812
"34","KU 12-17","press","2016-02-14 00:16:03.5330000",630.556518554688
"35","KU 12-17","press","2016-02-14 00:16:33.5620000",629.143249511719
"36","KU 12-17","press","2016-02-14 00:17:03.6230000",628.083251953125
"37","KU 12-17","press","2016-02-14 00:17:38.6600000",627.082214355469
"38","KU 12-17","press","2016-02-14 00:18:03.6970000",626.198852539062
"39","KU 12-17","press","2016-02-14 00:18:33.7430000",625.315551757812
"40","KU 12-17","press","2016-02-14 00:19:03.8030000",624.373352050781
"41","KU 12-17","press","2016-02-14 00:19:33.8480000",623.195617675781
"42","KU 12-17","press","2016-02-14 00:20:03.8780000",622.076782226562
"43","KU 12-17","press","2016-02-14 00:20:38.9300000",621.66455078125
"44","KU 12-17","press","2016-02-14 00:21:03.9830000",620.604553222656
"45","KU 12-17","press","2016-02-14 00:21:39.0510000",619.426818847656
"46","KU 12-17","press","2016-02-14 00:22:04.0890000",618.249084472656
"47","KU 12-17","press","2016-02-14 00:22:34.1340000",617.365783691406
"48","KU 12-17","press","2016-02-14 00:23:09.1860000",616.246887207031
"49","KU 12-17","press","2016-02-14 00:23:34.2400000",615.716918945312
"50","KU 12-17","press","2016-02-14 00:24:04.2690000",614.7158203125
"51","KU 12-17","press","2016-02-14 00:24:34.2980000",613.655883789062
"52","KU 12-17","press","2016-02-14 00:25:05.6070000",612.65478515625
"53","KU 12-17","press","2016-02-14 00:25:34.3880000",611.889221191406
"54","KU 12-17","press","2016-02-14 00:26:04.4490000",610.829284667969
"55","KU 12-17","press","2016-02-14 00:26:34.4780000",609.945983886719
"56","KU 12-17","press","2016-02-14 00:27:04.5230000",609.003784179688
"57","KU 12-17","press","2016-02-14 00:27:34.5690000",607.825988769531
"58","KU 12-17","press","2016-02-14 00:28:04.6140000",607.060485839844
"59","KU 12-17","press","2016-02-14 00:28:34.6590000",606.707153320312
"60","KU 12-17","press","2016-02-14 00:29:04.7040000",605.41162109375
"61","KU 12-17","press","2016-02-14 00:29:34.7490000",604.057189941406
"62","KU 12-17","press","2016-02-14 00:30:09.8170000",603.173889160156
"63","KU 12-17","press","2016-02-14 00:30:34.8390000",602.055053710938
"64","KU 12-17","press","2016-02-14 00:31:04.8840000",600.936157226562
"65","KU 12-17","press","2016-02-14 00:31:34.9290000",599.758422851562
"66","KU 12-17","press","2016-02-14 00:32:09.9970000",598.462890625
"67","KU 12-17","press","2016-02-14 00:32:35.0190000",597.638488769531
"68","KU 12-17","press","2016-02-14 00:33:05.0790000",596.40185546875
"69","KU 12-17","press","2016-02-14 00:33:35.1240000",595.22412109375
"70","KU 12-17","press","2016-02-14 00:34:05.1540000",594.046325683594
"71","KU 12-17","press","2016-02-14 00:34:35.2140000",592.986389160156
"72","KU 12-17","press","2016-02-14 00:35:05.2440000",591.808654785156
"73","KU 12-17","press","2016-02-14 00:35:35.2890000",590.984191894531
"74","KU 12-17","press","2016-02-14 00:36:05.3340000",589.806457519531
"75","KU 12-17","press","2016-02-14 00:36:40.3860000",588.510925292969
"76","KU 12-17","press","2016-02-14 00:37:05.4240000",587.745422363281
"77","KU 12-17","press","2016-02-14 00:37:35.4850000",586.979858398438
"78","KU 12-17","press","2016-02-14 00:38:05.5140000",586.037658691406
"79","KU 12-17","press","2016-02-14 00:38:40.5660000",585.095458984375
"80","KU 12-17","press","2016-02-14 00:39:05.6040000",584.388793945312
"81","KU 12-17","press","2016-02-14 00:39:40.6720000",583.682189941406
"82","KU 12-17","press","2016-02-14 00:40:05.7100000",582.681091308594
"83","KU 12-17","press","2016-02-14 00:40:35.7700000",581.738891601562
"84","KU 12-17","press","2016-02-14 00:41:10.8230000",580.855590820312
"85","KU 12-17","press","2016-02-14 00:41:45.8600000",579.972229003906
"86","KU 12-17","press","2016-02-14 00:42:00.8820000",579.56005859375
"87","KU 12-17","press","2016-02-14 00:42:30.9270000",578.323425292969
"88","KU 12-17","press","2016-02-14 00:43:00.9570000",577.616760253906
"89","KU 12-17","press","2016-02-14 00:43:31.0020000",576.674560546875
"90","KU 12-17","press","2016-02-14 00:44:01.0620000",575.732360839844
"91","KU 12-17","press","2016-02-14 00:44:31.1070000",574.790161132812
"92","KU 12-17","press","2016-02-14 00:45:01.1520000",573.730163574219
"93","KU 12-17","press","2016-02-14 00:45:31.1820000",572.729125976562
"94","KU 12-17","press","2016-02-14 00:46:01.2420000",571.669128417969
"95","KU 12-17","press","2016-02-14 00:46:31.2720000",570.55029296875
"96","KU 12-17","press","2016-02-14 00:47:01.3170000",569.313659667969
"97","KU 12-17","press","2016-02-14 00:47:31.3620000",568.430297851562
"98","KU 12-17","press","2016-02-14 00:48:06.4140000",567.370361328125
"99","KU 12-17","press","2016-02-14 00:48:31.4520000",566.369262695312
"100","KU 12-17","press","2016-02-14 00:49:01.5130000",565.66259765625
"101","KU 12-17","press","2016-02-14 00:49:31.5580000",564.838195800781
"102","KU 12-17","press","2016-02-14 00:50:01.6180000",563.778198242188
"103","KU 12-17","press","2016-02-14 00:50:31.6630000",563.0126953125
"104","KU 12-17","press","2016-02-14 00:51:06.7160000",562.070495605469
"105","KU 12-17","press","2016-02-14 00:51:31.7380000",561.304931640625
"106","KU 12-17","press","2016-02-14 00:52:06.7900000",560.539428710938
"107","KU 12-17","press","2016-02-14 00:52:31.8280000",559.832763671875
"108","KU 12-17","press","2016-02-14 00:53:11.8720000",558.890563964844
