"","Well","Tag","DateTime","Value"
"1","KU 12-17","press","2024-10-09 00:00:00.0000000",703.753601074219
"2","KU 12-17","press","2024-10-09 00:00:06.8220000",703.400268554688
"3","KU 12-17","press","2024-10-09 00:00:51.8200000",703.459167480469
"4","KU 12-17","press","2024-10-09 00:01:16.8030000",703.282470703125
"5","KU 12-17","press","2024-10-09 00:01:41.8170000",703.046997070312
"6","KU 12-17","press","2024-10-09 00:02:06.8160000",702.811401367188
"7","KU 12-17","press","2024-10-09 00:02:31.8150000",702.811401367188
"8","KU 12-17","press","2024-10-09 00:03:11.8130000",702.811401367188
"9","KU 12-17","press","2024-10-09 00:03:31.8120000",702.693603515625
"10","KU 12-17","press","2024-10-09 00:04:01.8110000",702.458068847656
"11","KU 12-17","press","2024-10-09 00:05:21.8230000",702.104736328125
"12","KU 12-17","press","2024-10-09 00:05:46.8220000",702.0458984375
"13","KU 12-17","press","2024-10-09 00:06:26.8200000",701.869201660156
"14","KU 12-17","press","2024-10-09 00:06:51.8190000",701.928100585938
"15","KU 12-17","press","2024-10-09 00:07:06.8180000",701.869201660156
"16","KU 12-17","press","2024-10-09 00:07:31.8170000",701.75146484375
"17","KU 12-17","press","2024-10-09 00:08:11.7990000",701.574768066406
"18","KU 12-17","press","2024-10-09 00:08:46.8130000",701.339233398438
"19","KU 12-17","press","2024-10-09 00:09:16.8270000",701.339233398438
"20","KU 12-17","press","2024-10-09 00:09:36.8110000",701.280334472656
"21","KU 12-17","press","2024-10-09 00:10:01.8250000",701.103637695312
"22","KU 12-17","press","2024-10-09 00:10:46.8230000",700.985900878906
"23","KU 12-17","press","2024-10-09 00:11:16.8220000",700.927001953125
"24","KU 12-17","press","2024-10-09 00:11:31.8210000",700.809204101562
"25","KU 12-17","press","2024-10-09 00:12:01.8200000",700.750366210938
"26","KU 12-17","press","2024-10-09 00:12:46.8180000",700.397033691406
"27","KU 12-17","press","2024-10-09 00:13:16.8160000",700.338134765625
"28","KU 12-17","press","2024-10-09 00:13:41.8310000",700.397033691406
"29","KU 12-17","press","2024-10-09 00:14:21.8290000",700.220336914062
"30","KU 12-17","press","2024-10-09 00:14:31.8280000",700.161499023438
"31","KU 12-17","press","2024-10-09 00:15:16.8260000",699.984802246094
"32","KU 12-17","press","2024-10-09 00:15:31.8250000",699.867065429688
"33","KU 12-17","press","2024-10-09 00:16:06.8240000",699.631469726562
"34","KU 12-17","press","2024-10-09 00:16:31.8230000",699.454833984375
"35","KU 12-17","press","2024-10-09 00:17:36.8200000",699.454833984375
"36","KU 12-17","press","2024-10-09 00:18:11.8340000",699.278198242188
"37","KU 12-17","press","2024-10-09 00:18:46.8320000",699.042602539062
"38","KU 12-17","press","2024-10-09 00:19:21.8300000",698.983764648438
"39","KU 12-17","press","2024-10-09 00:19:46.8290000",698.9248046875
"40","KU 12-17","press","2024-10-09 00:20:01.8280000",698.865966796875
"41","KU 12-17","press","2024-10-09 00:20:41.8260000",698.689331054688
"42","KU 12-17","press","2024-10-09 00:21:01.8260000",698.512634277344
"43","KU 12-17","press","2024-10-09 00:21:51.8230000",698.63037109375
"44","KU 12-17","press","2024-10-09 00:22:01.8230000",698.453735351562
"45","KU 12-17","press","2024-10-09 00:22:31.8210000",698.3359375
"46","KU 12-17","press","2024-10-09 00:23:26.8340000",698.218200683594
"47","KU 12-17","press","2024-10-09 00:23:41.8340000",698.159301757812
"48","KU 12-17","press","2024-10-09 00:24:01.8330000",697.982666015625
"49","KU 12-17","press","2024-10-09 00:24:31.8310000",697.570434570312
"50","KU 12-17","press","2024-10-09 00:25:16.8290000",697.629272460938
"51","KU 12-17","press","2024-10-09 00:25:31.8280000",697.45263671875
"52","KU 12-17","press","2024-10-09 00:26:06.8270000",697.334838867188
"53","KU 12-17","press","2024-10-09 00:26:31.8260000",697.276000976562
"54","KU 12-17","press","2024-10-09 00:27:11.8390000",697.099365234375
"55","KU 12-17","press","2024-10-09 00:27:36.8380000",697.099365234375
"56","KU 12-17","press","2024-10-09 00:28:01.8370000",697.040405273438
"57","KU 12-17","press","2024-10-09 00:28:41.8350000",696.687133789062
"58","KU 12-17","press","2024-10-09 00:29:06.8340000",696.687133789062
"59","KU 12-17","press","2024-10-09 00:29:36.8330000",696.628234863281
