"","Well","Tag","DateTime","Value"
"1","KU 12-17","press","2017-03-10 00:00:00.0000000",2100.2685546875
"2","KU 12-17","press","2017-03-10 00:00:19.0880000",2103.09521484375
"3","KU 12-17","press","2017-03-10 00:00:48.5720000",2102.50634765625
"4","KU 12-17","press","2017-03-10 00:01:24.6090000",2104.86181640625
"5","KU 12-17","press","2017-03-10 00:01:48.6180000",2101.74072265625
"6","KU 12-17","press","2017-03-10 00:02:05.0450000",2101.32861328125
"7","KU 12-17","press","2017-03-10 00:02:55.2620000",2104.03735351562
"8","KU 12-17","press","2017-03-10 00:03:09.4430000",2103.91967773438
"9","KU 12-17","press","2017-03-10 00:03:58.5840000",2105.03857421875
"10","KU 12-17","press","2017-03-10 00:04:05.1360000",2107.33520507812
"11","KU 12-17","press","2017-03-10 00:04:39.0200000",2103.03637695312
"12","KU 12-17","press","2017-03-10 00:05:19.4090000",2104.33178710938
"13","KU 12-17","press","2017-03-10 00:05:44.5250000",2105.86303710938
"14","KU 12-17","press","2017-03-10 00:06:29.2670000",2109.16064453125
"15","KU 12-17","press","2017-03-10 00:06:55.4910000",2105.68627929688
"16","KU 12-17","press","2017-03-10 00:07:29.3280000",2104.44970703125
"17","KU 12-17","press","2017-03-10 00:07:58.8280000",2107.865234375
"18","KU 12-17","press","2017-03-10 00:08:05.3650000",2106.0986328125
"19","KU 12-17","press","2017-03-10 00:08:54.5220000",2105.45068359375
"20","KU 12-17","press","2017-03-10 00:09:25.0830000",2105.15625
"21","KU 12-17","press","2017-03-10 00:09:34.9110000",2108.63061523438
"22","KU 12-17","press","2017-03-10 00:10:05.5180000",2107.98291015625
"23","KU 12-17","press","2017-03-10 00:10:54.6130000",2105.921875
"24","KU 12-17","press","2017-03-10 00:11:25.2200000",2106.6875
"25","KU 12-17","press","2017-03-10 00:11:35.0490000",2108.04174804688
"26","KU 12-17","press","2017-03-10 00:12:08.8860000",2106.9228515625
"27","KU 12-17","press","2017-03-10 00:12:59.1190000",2108.04174804688
"28","KU 12-17","press","2017-03-10 00:13:28.6030000",2108.33618164062
"29","KU 12-17","press","2017-03-10 00:13:35.1550000",2107.51171875
"30","KU 12-17","press","2017-03-10 00:14:28.6490000",2106.333984375
"31","KU 12-17","press","2017-03-10 00:14:59.2570000",2106.62841796875
"32","KU 12-17","press","2017-03-10 00:15:09.0690000",2110.98608398438
"33","KU 12-17","press","2017-03-10 00:15:38.5540000",2110.69165039062
"34","KU 12-17","press","2017-03-10 00:16:04.7780000",2106.9228515625
"35","KU 12-17","press","2017-03-10 00:16:54.9800000",2106.74633789062
"36","KU 12-17","press","2017-03-10 00:17:14.6360000",2108.33618164062
"37","KU 12-17","press","2017-03-10 00:17:38.6920000",2111.28051757812
"38","KU 12-17","press","2017-03-10 00:18:24.5560000",2106.98193359375
"39","KU 12-17","press","2017-03-10 00:18:45.2890000",2110.10278320312
"40","KU 12-17","press","2017-03-10 00:19:24.6020000",2111.10400390625
"41","KU 12-17","press","2017-03-10 00:19:48.6270000",2107.2763671875
"42","KU 12-17","press","2017-03-10 00:20:29.0310000",2110.6328125
"43","KU 12-17","press","2017-03-10 00:20:58.5160000",2111.16284179688
"44","KU 12-17","press","2017-03-10 00:21:05.0680000",2110.33837890625
"45","KU 12-17","press","2017-03-10 00:21:38.9050000",2108.57177734375
"46","KU 12-17","press","2017-03-10 00:22:29.1690000",2108.33618164062
"47","KU 12-17","press","2017-03-10 00:22:44.4260000",2111.3984375
"48","KU 12-17","press","2017-03-10 00:23:15.0030000",2112.10498046875
"49","KU 12-17","press","2017-03-10 00:23:55.4390000",2108.04174804688
"50","KU 12-17","press","2017-03-10 00:24:19.4480000",2108.98388671875
"51","KU 12-17","press","2017-03-10 00:24:39.1040000",2110.220703125
"52","KU 12-17","press","2017-03-10 00:25:29.3210000",2111.33935546875
"53","KU 12-17","press","2017-03-10 00:25:39.1500000",2110.0439453125
"54","KU 12-17","press","2017-03-10 00:26:29.4140000",2107.80615234375
"55","KU 12-17","press","2017-03-10 00:26:39.2420000",2109.21948242188
"56","KU 12-17","press","2017-03-10 00:27:15.2630000",2110.10278320312
"57","KU 12-17","press","2017-03-10 00:27:39.2720000",2110.0439453125
"58","KU 12-17","press","2017-03-10 00:28:18.6000000",2106.27514648438
"59","KU 12-17","press","2017-03-10 00:28:44.7930000",2110.10278320312
"60","KU 12-17","press","2017-03-10 00:29:25.1980000",2111.16284179688
"61","KU 12-17","press","2017-03-10 00:29:54.6670000",2108.51293945312
"62","KU 12-17","press","2017-03-10 00:30:04.4950000",2107.92407226562
"63","KU 12-17","press","2017-03-10 00:30:54.7590000",2110.4560546875
"64","KU 12-17","press","2017-03-10 00:31:15.4920000",2108.27734375
"65","KU 12-17","press","2017-03-10 00:31:39.5170000",2111.51611328125
"66","KU 12-17","press","2017-03-10 00:32:04.6490000",2108.39501953125
"67","KU 12-17","press","2017-03-10 00:32:45.0220000",2107.57080078125
"68","KU 12-17","press","2017-03-10 00:33:09.0780000",2110.16162109375
"69","KU 12-17","press","2017-03-10 00:33:49.4670000",2110.98608398438
"70","KU 12-17","press","2017-03-10 00:34:14.5990000",2107.92407226562
"71","KU 12-17","press","2017-03-10 00:34:54.9880000",2107.92407226562
"72","KU 12-17","press","2017-03-10 00:35:18.9820000",2109.69067382812
"73","KU 12-17","press","2017-03-10 00:35:38.6850000",2109.80834960938
"74","KU 12-17","press","2017-03-10 00:36:04.8930000",2110.57397460938
"75","KU 12-17","press","2017-03-10 00:36:38.7300000",2106.80517578125
"76","KU 12-17","press","2017-03-10 00:37:09.2910000",2109.57275390625
"77","KU 12-17","press","2017-03-10 00:37:48.6040000",2111.92822265625
"78","KU 12-17","press","2017-03-10 00:38:14.7970000",2107.80615234375
"79","KU 12-17","press","2017-03-10 00:38:58.5090000",2109.57275390625
"80","KU 12-17","press","2017-03-10 00:39:24.7330000",2110.69165039062
"81","KU 12-17","press","2017-03-10 00:39:58.5550000",2108.689453125
"82","KU 12-17","press","2017-03-10 00:40:05.1070000",2106.45190429688
"83","KU 12-17","press","2017-03-10 00:40:38.9440000",2108.8662109375
"84","KU 12-17","press","2017-03-10 00:41:09.5520000",2109.10180664062
"85","KU 12-17","press","2017-03-10 00:41:34.6370000",2111.45727539062
"86","KU 12-17","press","2017-03-10 00:42:15.0730000",2107.04077148438
"87","KU 12-17","press","2017-03-10 00:42:48.9100000",2111.16284179688
"88","KU 12-17","press","2017-03-10 00:43:24.9470000",2112.63500976562
"89","KU 12-17","press","2017-03-10 00:43:48.9550000",2109.39624023438
"90","KU 12-17","press","2017-03-10 00:44:19.5630000",2110.51513671875
"91","KU 12-17","press","2017-03-10 00:44:49.0480000",2111.044921875
"92","KU 12-17","press","2017-03-10 00:45:08.7040000",2112.16381835938
"93","KU 12-17","press","2017-03-10 00:45:34.9120000",2112.04614257812
"94","KU 12-17","press","2017-03-10 00:46:08.7490000",2107.98291015625
"95","KU 12-17","press","2017-03-10 00:46:39.3100000",2112.04614257812
"96","KU 12-17","press","2017-03-10 00:47:18.6220000",2113.51831054688
"97","KU 12-17","press","2017-03-10 00:47:44.8460000",2110.33837890625
"98","KU 12-17","press","2017-03-10 00:48:25.2350000",2109.74951171875
"99","KU 12-17","press","2017-03-10 00:48:49.2280000",2110.92724609375
"100","KU 12-17","press","2017-03-10 00:49:28.5720000",2111.92822265625
"101","KU 12-17","press","2017-03-10 00:49:35.1240000",2112.75268554688
"102","KU 12-17","press","2017-03-10 00:50:25.3880000",2107.98291015625
"103","KU 12-17","press","2017-03-10 00:50:35.1700000",2111.51611328125
"104","KU 12-17","press","2017-03-10 00:51:09.0380000",2113.5771484375
"105","KU 12-17","press","2017-03-10 00:51:35.2460000",2110.39721679688
"106","KU 12-17","press","2017-03-10 00:52:18.9120000",2111.16284179688
"107","KU 12-17","press","2017-03-10 00:52:54.9480000",2114.87280273438
"108","KU 12-17","press","2017-03-10 00:53:19.0040000",2110.86840820312
