"","Well","Tag","DateTime","Value"
"1","KU 12-17","press","2022-02-12 00:00:00.0000000",523.55810546875
"2","KU 12-17","press","2022-02-12 00:00:22.3410000",523.204772949219
"3","KU 12-17","press","2022-02-12 00:00:30.4660000",523.263671875
"4","KU 12-17","press","2022-02-12 00:01:03.3390000",523.028137207031
"5","KU 12-17","press","2022-02-12 00:01:46.9930000",522.792602539062
"6","KU 12-17","press","2022-02-12 00:02:03.5070000",522.851440429688
"7","KU 12-17","press","2022-02-12 00:02:36.8330000",522.615905761719
"8","KU 12-17","press","2022-02-12 00:03:22.4560000",522.615905761719
"9","KU 12-17","press","2022-02-12 00:03:35.0640000",522.6748046875
"10","KU 12-17","press","2022-02-12 00:04:13.8120000",522.439270019531
"11","KU 12-17","press","2022-02-12 00:04:44.3260000",522.321472167969
"12","KU 12-17","press","2022-02-12 00:05:09.5120000",522.144836425781
"13","KU 12-17","press","2022-02-12 00:05:37.3070000",522.0859375
"14","KU 12-17","press","2022-02-12 00:06:17.3520000",522.0859375
"15","KU 12-17","press","2022-02-12 00:06:39.3660000",521.909240722656
"16","KU 12-17","press","2022-02-12 00:07:10.8490000",521.850402832031
"17","KU 12-17","press","2022-02-12 00:07:53.0650000",521.732604980469
"18","KU 12-17","press","2022-02-12 00:08:04.3460000",521.732604980469
"19","KU 12-17","press","2022-02-12 00:08:32.9220000",521.732604980469
"20","KU 12-17","press","2022-02-12 00:09:03.5770000",521.379272460938
"21","KU 12-17","press","2022-02-12 00:09:47.8090000",521.20263671875
"22","KU 12-17","press","2022-02-12 00:10:25.3690000",521.143737792969
"23","KU 12-17","press","2022-02-12 00:10:32.8840000",521.20263671875
"24","KU 12-17","press","2022-02-12 00:11:16.3970000",520.967041015625
"25","KU 12-17","press","2022-02-12 00:11:32.4430000",521.025939941406
"26","KU 12-17","press","2022-02-12 00:12:27.8620000",520.849304199219
"27","KU 12-17","press","2022-02-12 00:12:47.9070000",520.790405273438
"28","KU 12-17","press","2022-02-12 00:13:18.3430000",520.849304199219
"29","KU 12-17","press","2022-02-12 00:13:33.4830000",520.731506347656
"30","KU 12-17","press","2022-02-12 00:14:07.3250000",520.554870605469
"31","KU 12-17","press","2022-02-12 00:14:33.3860000",520.495971679688
"32","KU 12-17","press","2022-02-12 00:15:03.9000000",520.260437011719
"33","KU 12-17","press","2022-02-12 00:15:53.0060000",520.024841308594
"34","KU 12-17","press","2022-02-12 00:16:10.0360000",520.024841308594
"35","KU 12-17","press","2022-02-12 00:16:46.9870000",519.907104492188
"36","KU 12-17","press","2022-02-12 00:17:05.3460000",519.730407714844
"37","KU 12-17","press","2022-02-12 00:17:37.3280000",519.730407714844
"38","KU 12-17","press","2022-02-12 00:18:28.9660000",519.730407714844
"39","KU 12-17","press","2022-02-12 00:18:43.0120000",519.553771972656
"40","KU 12-17","press","2022-02-12 00:19:17.4790000",519.612670898438
"41","KU 12-17","press","2022-02-12 00:19:49.4460000",519.377136230469
"42","KU 12-17","press","2022-02-12 00:20:28.3500000",519.377136230469
"43","KU 12-17","press","2022-02-12 00:20:52.8480000",519.141540527344
